,Id,ParentId,PostTypeId,CreationDate,Title,Body,first_Id,first_sim,second_Id,second_sim,third_Id,third_sim,fourth_Id,fourth_sim,fifth_Id,fifth_sim
60,65,,1,2015-02-05T03:20:47.353,Rename [kopiluwak] and [weaselcoffee] to hyphenate their names,"We have two mainsite tags thanks to this question on kopi luwak: kopiluwak and weaselcoffee
Tag convention is to hyphenate spaces in a name, not skip them, so these tags should be: kopi-luwak and weasel-coffee. The latter should probably be a synonym, since we don't need two tags for the same coffee.
Could a moderator replace these tags?
",1133,0.2729927322762899,1191,0.24624732413162895,83,0.20814326239971606,1125,0.20500038078445937,88,0.20478078671403585
61,66,65.0,2,2015-02-05T08:43:32.370,,"Just checking, we're keeping luwak and not alamid (as it's known in most of the rest of SE Asia?) I'm fine with that, as luwak is how it's been made famous, I just want to make sure before I go doing tag surgery :)
",1147,0.22346201201717164,1133,0.22112612570175277,1120,0.1848151592458894,84,0.16975144472602127,49,0.16907827680966742
62,67,2.0,2,2015-02-06T14:14:32.833,,"Newest [coffee] questions on Seasoned Advice. Might be some good overlap if people putting coffee in ovens (or whatever it is they do over there) need advice.
",1155,0.31616882199964885,1156,0.26358859061527923,1238,0.21133528300288967,50,0.2001339037762929,1143,0.16405382991068995
63,68,,1,2015-02-08T20:35:30.607,"Potential tag synonyms: flavor, flavour, coffee-taste","There is currently one question tagged with flavour, and several others taged with flavor. There is also a tag coffee-taste. Since I doubt anyone has enough rep to create a synonym yet, I made this meta post.
These could potentially all be merged.
What should be used? Can a SE person please unify the questions / make synonyms? Are there any other variations of this already in use that should also be merged?
",72,0.32301229275017457,75,0.19687988135981266,1209,0.1889774078671166,60,0.1887009627112055,1125,0.18151643253342367
64,69,62.0,2,2015-02-08T20:37:29.023,,"It's generally pretty obvious when a question would have been trivial to research beforehand (or could be improved if the author had researched it a bit before hand). At least at first, we should play it by ear and let the community decide on a question by question basis.
Hard rules about things that are potentially subjective are a bad idea IMO. If the question is a good fit, and clearly defined, it's probably okay (even if it could have been solved by a quick search).
",1154,0.25249053869719357,1147,0.23490994867879209,63,0.2235160869989617,104,0.21764325897509393,49,0.21603961420168705
65,72,68.0,2,2015-02-09T16:01:19.293,,"I merged the flavor and taste tags and and created a synonym mapping from taste → flavor.
When it comes to regional spelling variations, we've standardized on the US variant. There's no need to create a synonym for flavour because the text completion will suggest the correct tag.
",68,0.32301229275017457,23,0.23497176629221467,1126,0.21827138833659038,81,0.19752691608516662,65,0.1835625607616843
66,73,5.0,2,2015-02-09T23:08:30.040,,"Product recommendations should be on-topic if they are answer to a specific question.  Product recommendations are not on topic when they are the answer to a non-specific or primarily opinion based question.
""What home roaster takes up the least space, uses the least electricity and produces the least amount of smoke?""  - On-Topic Product Recommendation.  Products that do not answer the question are easy flagged as spam or downvoted as bad answers.  
""What shop in Portlandia makes the best espresso?"" - Off-topic Product Recommendation.  The answers are inherently opinion based because the question itself is bad and can't be salvaged.
",1231,0.30887716514977986,15,0.28559314821225773,1132,0.28515300925594883,1196,0.27500321992785864,5,0.2638340605782384
67,74,60.0,2,2015-02-10T12:53:42.783,,"I call moka and percolator very different things; I think [moka] and [percolator] should remain separate and distinct.
Moka is what some call a stovetop espresso maker, which I think is a misnomer anyway.  But it uses pressure to force water through grounds.  Water goes through the grounds (which are in the middle of the device) once into a storage vessel on top, which is separate from the chamber in which the water was added at the beginning of the brew.
But I call percolator something that boils water and drips it over grounds repeatedly.  There is no separate storage vessel for the coffee once brewed; water (at first) or (partially-brewed) coffee is repeatedly boiled and dripped over the grounds (which are instead at the top of the chamber).  The brewed coffee ends up where the plain water was at the beginning of the brew.
I have both devices, and use them differently; e.g., a coarser grind for percolator.  I find the outcome of percolated coffee to be more like French press or perhaps drip; moka is more like Turkish coffee or espresso. Though similar in concept, they're (to me) totally different in outcome.
Is this a regional terminology difference?  Am I splitting hairs, or have I been doing this wrong all the years?? :)
I agree to drop ""stovetop"" as it's ambiguous.
",7,0.29500910006434494,60,0.22775481962958782,90,0.22183189387495447,1,0.21481198784710934,1203,0.20847770982232144
68,75,,1,2015-02-10T17:00:34.253,Can we turn on suggest-edit for this meta?,"I am apparently not the only one who's ever been confused about this.  Meta sites do not have an edit queue, and so the ""edit"" link is not active for (other users') questions and answers on [meta] for those with less than some threshold rep (1k or 2k depending on the site).  The only reason seems to be that it isn't necessary and/or it's harmful to add another queue for mods.
The help section says that any user should be able to suggest edits, which is true on the [main] site.  But because there's no suggested-edit queue it seems that the edit ability on [meta] only for higher-rep users (1000+; 2000+ on ""mature"" sites), which is the trusted-user rep threshold at which point you can make edits directly (without going into a suggestion-queue). I suppose this means that at 1k rep you can also edit meta directly, but it's a little awkward to suggest stuff that ought to be changed ""out of band"".  This discourages editing on [meta], which may be a fine thing, but I think it also reduces participation, which is probably not a good thing.
There's an apparently-stalled (years-old) feature request to expand edit features in [meta]s. Does anyone else want this?  Mods / high-rep users, do you not want this? Is this reasonable for beta-sites, like this one (as of this writing)? 
I suspect this too much of an uphill battle, with losing cost-benefit, of marginal value.
",84,0.41968715128245554,76,0.3189179584802091,1154,0.2651559115906421,1120,0.2562831373119757,1147,0.2553289556767282
69,76,75.0,2,2015-02-11T02:00:26.160,,"I want this quite a lot.
Over on RPG.SE I'm a prolific editor. On other sites I visit I also propose a lot of edits. My main mode of interaction with Stack Exchange sites at this point is to edit and improve content already there. I've proposed some edits on here, too. (My accepted:rejected ratio is pretty high in favour of accepted edits at this point.)
But on Meta, I hover over that greyed-out edit link on a post a couple of days old to make an improvement that stands out, and I click it, and then I sigh quietly and move on to continue reading.
If there were a feature that let me actually suggest edits here on meta I'd like that, and I'd use it a lot.
",84,0.3197757680970432,75,0.3189179584802091,1154,0.28062151759161486,1233,0.23017674684291684,1186,0.22736301035423861
70,77,,1,2015-02-11T16:16:37.473,Retag-request: merge drip and drip-coffee (completed),"I see two tags that seem to be synonymous:

drip
drip-coffee

I can't think of any use of ""drip"" that's on-topic here that would not be identical to ""drip-coffee"".
Edits: 

As @Robert says below, the right way is merge/rename/delete to have only one tag.
removed this ill considered aside... Meta-meta: should any tag on Coffee.SE contain the string ""coffee""? 

",78,0.37418372148726353,1,0.24647379680636444,6,0.24209638214658666,24,0.23950234462436434,1191,0.23539909238189438
